Time_min,Time_hr,Tumor_5FU_parent_uM,Tumor_FdUMP_uM,Tumor_FdUTP_uM,Tumor_FUTP_uM
2113.8,35.23,0.732654648713039,0.999037848618163,0.373244339570338,4.48564870706204
2114,35.2333333333333,0.732581588200158,0.998971329132175,0.373216661974444,4.48555889706817
2114.2,35.2366666666667,0.732513532583183,0.998904722222372,0.373188951598452,4.48546874639374
2114.4,35.24,0.732449794130531,0.998838047441298,0.373161218216082,4.48537828433008
2114.6,35.2433333333333,0.732389782920355,0.99877132163559,0.373133470238698,4.48528753616622
2114.8,35.2466666666667,0.732332992898576,0.998704559330554,0.373105714908931,4.48519652375788
2115,35.25,0.732278989923804,0.998637773059931,0.373077958466714,4.4851052660154
2115.2,35.2533333333333,0.732227401516169,0.998570973648658,0.373050206291645,4.48501377932205
2115.4,35.2566666666667,0.732177908067338,0.998504170455322,0.373022463025062,4.48492207789276
2115.6,35.26,0.732130235303547,0.998437371580059,0.37299473267472,4.48483017408169
2115.8,35.2633333333333,0.732084147823121,0.998370584042815,0.372967018704539,4.48473807864597
2116,35.2666666666667,0.732039443555341,0.998303813936203,0.372939324111573,4.48464580097184
2116.2,35.27,0.731995949009369,0.998237066556575,0.372911651492001,4.48455334926855
2116.4,35.2733333333333,0.731953515200614,0.998170346516409,0.372884003097716,4.48446073073462
2116.6,35.2766666666667,0.731912014157965,0.998103657840686,0.372856380884854,4.48436795170043
2116.8,35.28,0.731871335929106,0.998037004049534,0.372828786555401,4.48427501775047
2117,35.2833333333333,0.731831386012879,0.997970388229089,0.37280122159288,4.48418193382815
2117.2,35.2866666666667,0.731792083157829,0.997903813092277,0.372773687292952,4.48408870432572
2117.4,35.29,0.731753357474702,0.997837281030925,0.372746184789661,4.48399533316134
2117.6,35.2933333333333,0.731715148818143,0.997770794160464,0.372718715077937,4.4839018238452
2117.8,35.2966666666667,0.7316774053992,0.997704354358255,0.372691279032904,4.48380817953624
2118,35.3,0.731640082595717,0.997637963296477,0.372663877426436,4.48371440309071
2118.2,35.3033333333333,0.731603141932394,0.99757162247032,0.372636510941356,4.48362049710394
2118.4,35.3066666666667,0.731566550206332,0.997505333222184,0.372609180183626,4.48352646394608
2118.6,35.31,0.731530278737281,0.997439096762427,0.372581885692792,4.48343230579276
2118.8,35.3133333333333,0.731494302724845,0.997372914187172,0.372554627950956,4.48333802465148
2119,35.3166666666667,0.731458600697347,0.997306786493586,0.372527407390472,4.48324362238412
2119.2,35.32,0.731423154039314,0.997240714592988,0.372500224400546,4.48314910072636
2119.4,35.3233333333333,0.731387946586345,0.997174699322107,0.372473079332909,4.48305446130431
2119.6,35.3266666666667,0.731352964277758,0.997108741452735,0.372445972506682,4.48295970564874
2119.8,35.33,0.731318194858775,0.997042841700027,0.372418904212554,4.48286483520739
2120,35.3333333333333,0.731283627625173,0.996977000729621,0.372391874716373,4.48276985135542
2120.2,35.3366666666667,0.731249253204349,0.996911219163755,0.372364884262229,4.48267475540452
2120.4,35.34,0.731215063367594,0.996845497586531,0.372337933075102,4.4825795486106
2120.6,35.3433333333333,0.731181050869132,0.996779836548425,0.372311021363144,4.48248423218049
2120.8,35.3466666666667,0.731147209308109,0.996714236570181,0.372284149319636,4.48238880727768
2121,35.35,0.731113533010241,0.996648698146152,0.372257317124675,4.4822932750272
2121.2,35.3533333333333,0.731080016926335,0.996583221747176,0.372230524946624,4.48219763651993
2121.4,35.3566666666667,0.731046656545263,0.996517807823057,0.372203772943366,4.48210189281618
2121.6,35.36,0.731013447819328,0.996452456804701,0.372177061263379,4.48200604494888
2121.8,35.3633333333333,0.730980387100264,0.996387169105956,0.372150390046667,4.48191009392624
2122,35.3666666666667,0.730947471084343,0.996321945125205,0.372123759425565,4.48181404073416
2122.2,35.37,0.730914696765285,0.996256785246742,0.372097169525433,4.48171788633815
2122.4,35.3733333333333,0.730882061393875,0.996191689841956,0.372070620465255,4.48162163168515
2122.6,35.3766666666667,0.730849562443311,0.996126659270368,0.372044112358163,4.48152527770501
2122.8,35.38,0.730817197579482,0.996061693880519,0.372017645311888,4.48142882531178
2123,35.3833333333333,0.730784964635455,0.995996794010749,0.371991219429153,4.48133227540486
2123.2,35.3866666666667,0.73075286158959,0.995931959989873,0.371964834808017,4.48123562886997
2123.4,35.39,0.730720886546748,0.995867192137772,0.371938491542172,4.48113888658003
2123.6,35.3933333333333,0.730689037722163,0.995802490765904,0.371912189721208,4.48104204939588
2123.8,35.3966666666667,0.730657313427587,0.995737856177763,0.371885929430839,4.48094511816694
2124,35.4,0.730625712059402,0.995673288669271,0.371859710753109,4.48084809373179
2124.2,35.4033333333333,0.730594232088389,0.995608788529129,0.371833533766567,4.48075097691867
2124.4,35.4066666666667,0.730562872050953,0.995544356039131,0.371807398546428,4.48065376854591
2124.6,35.41,0.730531630541567,0.995479991474432,0.371781305164709,4.48055646942235
2124.8,35.4133333333333,0.730500506206276,0.995415695103801,0.371755253690361,4.48045908034765
2125,35.4166666666667,0.730469497737109,0.995351467189835,0.371729244189377,4.48036160211264
2125.2,35.42,0.730438603867264,0.995287307989157,0.371703276724893,4.48026403549956
2125.4,35.4233333333333,0.730407823366962,0.995223217752599,0.371677351357281,4.48016638128233
2125.6,35.4266666666667,0.730377155039871,0.995159196725355,0.371651468144233,4.48006864022677
2125.8,35.43,0.730346597720017,0.995095245147138,0.371625627140834,4.47997081309082
2126,35.4333333333333,0.730316150269122,0.995031363252307,0.371599828399635,4.47987290062469
2126.2,35.4366666666667,0.730285811574296,0.994967551269997,0.371574071970714,4.47977490357106
2126.4,35.44,0.730255580546042,0.994903809424229,0.37154835790174,4.47967682266523
2126.6,35.4433333333333,0.730225456116523,0.994840137934023,0.371522686238021,4.47957865863525
2126.8,35.4466666666667,0.730195437238062,0.994776537013492,0.371497057022567,4.47948041220209
2127,35.45,0.730165522881828,0.994713006871941,0.371471470296126,4.47938208407972
2127.2,35.4533333333333,0.730135712036704,0.994649547713951,0.371445926097242,4.47928367497528
2127.4,35.4566666666667,0.730106003708284,0.994586159739468,0.37142042446229,4.47918518558912
2127.6,35.46,0.730076396918002,0.994522843143877,0.371394965425521,4.47908661661499
2127.8,35.4633333333333,0.730046890702367,0.994459598118084,0.371369549019102,4.47898796874008
2128,35.4666666666667,0.730017484112288,0.994396424848584,0.371344175273156,4.47888924264514
2128.2,35.47,0.729988176212474,0.994333323517534,0.371318844215792,4.47879043900457
2128.4,35.4733333333333,0.729958966080909,0.994270294302822,0.371293555873149,4.4786915584865
2128.6,35.4766666666667,0.729929852808379,0.994207337378126,0.371268310269422,4.47859260175287
2128.8,35.48,0.72990083549805,0.994144452912986,0.371243107426902,4.47849356945956
2129,35.4833333333333,0.729871913265092,0.994081641072859,0.371217947366003,4.47839446225639
2129.2,35.4866666666667,0.729843085236335,0.994018902019182,0.371192830105296,4.47829528078726
2129.4,35.49,0.729814350549962,0.993956235909429,0.37116775566154,4.47819602569021
2129.6,35.4933333333333,0.72978570835523,0.993893642897167,0.371142724049709,4.47809669759748
2129.8,35.4966666666667,0.729757157812208,0.993831123132117,0.371117735283024,4.4779972971356
2130,35.5,0.729728698091542,0.993768676760199,0.37109278937298,4.47789782492544
2130.2,35.5033333333333,0.729700328374238,0.993706303923597,0.371067886329375,4.4777982815823
2130.4,35.5066666666667,0.729672047851455,0.9936440047608,0.371043026160334,4.47769866771596
2130.6,35.51,0.729643855724321,0.993581779406664,0.371018208872341,4.47759898393076
2130.8,35.5133333333333,0.729615751203749,0.993519627992454,0.370993434470262,4.47749923082565
2131,35.5166666666667,0.729587733510273,0.993457550645897,0.370968702957372,4.47739940899427
2131.2,35.52,0.729559801873889,0.993395547491234,0.37094401433538,4.47729951902501
2131.4,35.5233333333333,0.729531955533902,0.993333618649262,0.370919368604455,4.47719956150105
2131.6,35.5266666666667,0.729504193738786,0.993271764237387,0.37089476576325,4.47709953700045
2131.8,35.53,0.729476515746044,0.993209984369667,0.370870205808924,4.4769994460962
2132,35.5333333333333,0.729448920822076,0.99314827915686,0.370845688737172,4.47689928935627
2132.2,35.5366666666667,0.729421408242052,0.993086648706467,0.370821214542243,4.47679906734367
2132.4,35.54,0.729393977289789,0.99302509312278,0.370796783216965,4.47669878061653
2132.6,35.5433333333333,0.729366627257632,0.992963612506924,0.370772394752767,4.47659842972812
2132.8,35.5466666666667,0.729339357446338,0.992902206956901,0.370748049139706,4.47649801522693
2133,35.55,0.729312167164964,0.992840876567631,0.370723746366483,4.47639753765673
2133.2,35.5533333333333,0.729285055730758,0.992779621430997,0.370699486420467,4.47629699755661
2133.4,35.5566666666667,0.729258022469051,0.992718441635887,0.37067526928772,4.47619639546102
2133.6,35.56,0.72923106671315,0.992657337268232,0.370651094953015,4.47609573189986
2133.8,35.5633333333333,0.729204187804243,0.99259630841105,0.370626963399856,4.47599500739852
2134,35.5666666666667,0.729177385091291,0.992535355144483,0.370602874610503,4.47589422247789
2134.2,35.57,0.729150657930932,0.99247447754584,0.370578828565987,4.47579337765449
2134.4,35.5733333333333,0.729124005687389,0.992413675689633,0.370554825246136,4.47569247344043
2134.6,35.5766666666667,0.729097427732366,0.992352949647618,0.370530864629592,4.47559151034355
2134.8,35.58,0.729070923444965,0.99229229948883,0.370506946693827,4.4754904888674
2135,35.5833333333333,0.729044492211586,0.992231725279627,0.370483071415172,4.47538940951131
2135.2,35.5866666666667,0.729018133425842,0.992171227083717,0.370459238768824,4.47528827277045
2135.4,35.59,0.728991846488465,0.992110804962205,0.370435448728876,4.47518707913586
2135.6,35.5933333333333,0.728965630807226,0.992050458973622,0.370411701268329,4.47508582909452
2135.8,35.5966666666667,0.728939485796841,0.991990189173965,0.370387996359111,4.47498452312938
2136,35.6,0.728913410878889,0.991929995616729,0.370364333972097,4.47488316171938
2136.2,35.6033333333333,0.728887405481731,0.991869878352945,0.370340714077127,4.47478174533954
2136.4,35.6066666666667,0.72886146904042,0.991809837431213,0.370317136643023,4.47468027446101
2136.6,35.61,0.728835600996628,0.991749872897735,0.370293601637603,4.47457874955104
2136.8,35.6133333333333,0.72880980079856,0.991689984796348,0.370270109027705,4.47447717107312
2137,35.6166666666667,0.728784067900875,0.991630173168561,0.370246658779198,4.47437553948695
2137.2,35.62,0.72875840176461,0.991570438053585,0.370223250857002,4.47427385524851
2137.4,35.6233333333333,0.728732801857101,0.991510779488365,0.370199885225104,4.47417211881011
2137.6,35.6266666666667,0.728707267651905,0.991451197507611,0.370176561846572,4.47407033062042
2137.8,35.63,0.728681798628729,0.991391692143833,0.370153280683575,4.47396849112451
2138,35.6333333333333,0.72865639427335,0.991332263427369,0.370130041697394,4.4738666007639
2138.2,35.6366666666667,0.728631054077549,0.991272911386418,0.370106844848443,4.47376465997657
2138.4,35.64,0.72860577753903,0.991213636047067,0.370083690096281,4.47366266919706
2138.6,35.6433333333333,0.728580564161353,0.991154437433324,0.370060577399626,4.47356062885644
2138.8,35.6466666666667,0.728555413453865,0.991095315567147,0.370037506716374,4.47345853938239
2139,35.65,0.728530324931626,0.991036270468472,0.370014478003612,4.47335640119923
2139.2,35.6533333333333,0.72850529811534,0.990977302155244,0.369991491217632,4.47325421472796
2139.4,35.6566666666667,0.728480332531293,0.990918410643442,0.369968546313944,4.47315198038628
2139.6,35.66,0.728455427711278,0.99085959594711,0.369945643247294,4.47304969858865
2139.8,35.6633333333333,0.728430583192534,0.990800858078385,0.369922781971677,4.47294736974631
2140,35.6666666666667,0.728405798517677,0.990742197047522,0.369899962440347,4.47284499426732
2140.2,35.67,0.728165589410063,0.990683612862923,0.369877184605836,4.4727425725566
2140.4,35.6733333333333,0.727564311647017,0.990623678971561,0.369853735247906,4.4726379645301
2140.6,35.6766666666667,0.726985647697206,0.990561516861988,0.369829175951731,4.47252984745409
2140.8,35.68,0.726475362874226,0.990497295049875,0.369803592059334,4.47241846765863
2141,35.6833333333333,0.726030926869217,0.990431293921378,0.369777124736653,4.47230423992829
2141.2,35.6866666666667,0.725644012476355,0.990363773880317,0.369749905015888,4.47218754991264
2141.4,35.69,0.725306574877616,0.990294961115593,0.369722046692651,4.47206873269929
2141.6,35.6933333333333,0.725011585945842,0.990225049973298,0.369693647529475,4.47194807626958
2141.8,35.6966666666667,0.724753003268906,0.990154207139539,0.369664791363053,4.47182582767978
2142,35.7,0.724525646135267,0.990082575542704,0.369635550069073,4.471702198834
2142.2,35.7033333333333,0.724325074825341,0.990010277744769,0.369605985269623,4.471577371502
2142.4,35.7066666666667,0.724147485002701,0.989937418854599,0.369576149799918,4.47145150162997
2142.6,35.71,0.723989616867995,0.989864089025581,0.369546088965752,4.4713247230362
2142.8,35.7133333333333,0.723848677242214,0.989790365596056,0.369515841621112,4.47119715057822
2143,35.7166666666667,0.723722272777447,0.989716314923452,0.369485441091586,4.47106888286676
2143.2,35.72,0.723608352714916,0.989641993955883,0.369454915965594,4.47094000459117
2143.4,35.7233333333333,0.723505159829287,0.98956745157873,0.369424290772333,4.47081058851198
2143.6,35.7266666666667,0.723411188390909,0.98949272976841,0.369393586562652,4.47068069716807
2143.8,35.73,0.723325148143688,0.9894178645809,0.36936282140673,4.47055038433937
2144,35.7333333333333,0.723245933439018,0.989342886998677,0.369332010820477,4.47041969630006
2144.2,35.7366666666667,0.723172596788699,0.989267823656334,0.369301168130851,4.47028867289222
2144.4,35.74,0.723104326204898,0.989192697462247,0.369270304788841,4.4701573484457
2144.6,35.7433333333333,0.7230404257854,0.989117528131172,0.369239430637613,4.47002575256619
2144.8,35.7466666666667,0.722980299079779,0.989042332640543,0.369208554142235,4.46989391081032
2145,35.75,0.722923434838456,0.988967125621377,0.369177682586486,4.46976184526415
2145.2,35.7533333333333,0.722869394803512,0.988891919693181,0.369146822241471,4.46962957503861
2145.4,35.7566666666667,0.722817803248899,0.988816725750865,0.369115978510069,4.46949711669406
2145.6,35.76,0.72276833801954,0.988741553210541,0.369085156050689,4.469364484604
2145.8,35.7633333333333,0.722720722854594,0.988666410220107,0.369054358883293,4.46923169126658
2146,35.7666666666667,0.72267472081097,0.988591303839662,0.36902359048023,4.4690987475716
2146.2,35.77,0.722630128629434,0.98851624019606,0.368992853844052,4.4689656630291
2146.4,35.7733333333333,0.722586771908258,0.988441224615339,0.36896215157419,4.46883244596536
2146.6,35.7766666666667,0.722544500968714,0.98836626173616,0.36893148592407,4.46869910369069
2146.8,35.78,0.72250318731324,0.988291355607015,0.368900858850054,4.46856564264324
2147,35.7833333333333,0.722462720591356,0.988216509769504,0.368870272053375,4.46843206851221
2147.2,35.7866666666667,0.722423006000555,0.988141727329684,0.368839727016061,4.46829838634339
2147.4,35.79,0.722383962059812,0.988067011019215,0.368809225031718,4.46816460062961
2147.6,35.7933333333333,0.722345518702311,0.987992363247742,0.368778767231915,4.46803071538823
2147.8,35.7966666666667,0.722307615641618,0.987917786147785,0.368748354608782,4.46789673422753
2148,35.8,0.722270200972104,0.987843281613214,0.368717988034384,4.46776266040361
2148.2,35.8033333333333,0.722233229970043,0.987768851332212,0.368687668277325,4.46762849686916
2148.4,35.8066666666667,0.722196664066596,0.987694496815534,0.368657396016975,4.46749424631521
2148.6,35.81,0.722160469968051,0.987620219420722,0.368627171855668,4.46735991120697
2148.8,35.8133333333333,0.722124618902202,0.987546020372871,0.368596996329157,4.46722549381453
2149,35.8166666666667,0.722089085972776,0.987471900782428,0.368566869915581,4.46709099623914
2149.2,35.82,0.722053849606417,0.987397861660447,0.36853679304315,4.46695642043579
2149.4,35.8233333333333,0.722018891078956,0.987323903931685,0.36850676609674,4.46682176823256
2149.6,35.8266666666667,0.721984194109597,0.987250028445822,0.368476789423546,4.46668704134716
2149.8,35.83,0.721949744513277,0.987176235987091,0.368446863337934,4.46655224140122
2150,35.8333333333333,0.721915529902858,0.987102527282546,0.368416988125606,4.46641736993244
2150.2,35.8366666666667,0.721881539434008,0.987028903009149,0.368387164047173,4.46628242840509
2150.4,35.84,0.721847763586641,0.986955363799866,0.368357391341227,4.46614741821898
2150.6,35.8433333333333,0.721814193977685,0.98688191024889,0.368327670226973,4.46601234071718
2150.8,35.8466666666667,0.721780823200669,0.986808542916143,0.3682980009065,4.46587719719269
2151,35.85,0.721747644688295,0.986735262331132,0.368268383566724,4.46574198889404
2151.2,35.8533333333333,0.7217146525947,0.98666206899628,0.36823881838107,4.46560671703028
2151.4,35.8566666666667,0.721681841694562,0.986588963389779,0.368209305510909,4.46547138277513
2151.6,35.86,0.721649207296671,0.986515945968056,0.368179845106806,4.46533598727064
2151.8,35.8633333333333,0.72161674516985,0.986443017167897,0.368150437309589,4.46520053163029
2152,35.8666666666667,0.721584451479489,0.986370177408277,0.368121082251275,4.46506501694167
2152.2,35.87,0.721552322733145,0.986297427091945,0.36809178005587,4.46492944426883
2152.4,35.8733333333333,0.721520355733923,0.986224766606788,0.368062530840059,4.46479381465425
2152.6,35.8766666666667,0.721488547540514,0.986152196327015,0.368033334713806,4.4646581291206
2152.8,35.88,0.721456895432937,0.986079716614191,0.368004191780873,4.46452238867223
2153,35.8833333333333,0.721425396883174,0.986007327818119,0.367975102139273,4.46438659429645
2153.2,35.8866666666667,0.721394049529979,0.985935030277626,0.367946065881663,4.46425074696471
2153.4,35.89,0.721362851157284,0.985862824321231,0.367917083095685,4.46411484763351
2153.6,35.8933333333333,0.72133179967567,0.985790710267746,0.367888153864271,4.46397889724532
2153.8,35.8966666666667,0.721300893106468,0.985718688426786,0.367859278265902,4.46384289672932
2154,35.9,0.72127012956812,0.985646759099234,0.367830456374844,4.46370684700201
2154.2,35.9033333333333,0.721239507264464,0.985574922577634,0.367801688261351,4.46357074896784
2154.4,35.9066666666667,0.721209024474678,0.985503179146554,0.367772973991843,4.4634346035197
2154.6,35.91,0.721178679544634,0.9854315290829,0.367744313629076,4.46329841153936
2154.8,35.9133333333333,0.721148470879478,0.985359972656195,0.367715707232276,4.46316217389786
2155,35.9166666666667,0.721118396937234,0.985288510128836,0.367687154857276,4.46302589145593
2155.2,35.92,0.721088456223313,0.985217141756318,0.367658656556628,4.46288956506422
2155.4,35.9233333333333,0.721058647285778,0.98514586778744,0.367630212379711,4.46275319556364
2155.6,35.9266666666667,0.721028968711267,0.98507468846449,0.367601822372823,4.46261678378564
2155.8,35.93,0.720999419121471,0.985003604023418,0.367573486579273,4.46248033055236
2156,35.9333333333333,0.720969997170098,0.98493261469399,0.367545205039459,4.46234383667695
2156.2,35.9366666666667,0.72094070154025,0.984861720699932,0.367516977790943,4.46220730296368
2156.4,35.94,0.720911530942146,0.984790922259064,0.36748880486852,4.46207073020819
2156.6,35.9433333333333,0.720882484111151,0.984720219583421,0.367460686304279,4.4619341191976
2156.8,35.9466666666667,0.72085355980607,0.984649612879374,0.36743262212767,4.46179747071069
2157,35.95,0.720824756807653,0.984579102347735,0.367404612365553,4.46166078551809
2157.2,35.9533333333333,0.720796073917304,0.984508688183863,0.367376657042258,4.46152406438232
2157.4,35.9566666666667,0.72076750995594,0.98443837057776,0.36734875617963,4.46138730805803
2157.6,35.96,0.720739063763004,0.984368149714163,0.367320909797082,4.46125051729203
2157.8,35.9633333333333,0.720710734195588,0.984298025772636,0.36729311791164,4.46111369282348
2158,35.9666666666667,0.720682520127665,0.984227998927652,0.367265380537987,4.46097683538394
2158.2,35.97,0.72065442044941,0.984158069348679,0.367237697688503,4.46083994569755
2158.4,35.9733333333333,0.720626434066592,0.984088237200254,0.367210069373312,4.46070302448104
2158.6,35.9766666666667,0.720598559900042,0.984018502642064,0.367182495600318,4.46056607244394
2158.8,35.98,0.720570796885166,0.983948865829019,0.367154976375244,4.46042909028857
2159,35.9833333333333,0.720543143971514,0.983879326911321,0.367127511701671,4.4602920787102
2159.2,35.9866666666667,0.720515600122391,0.98380988603454,0.367100101581072,4.46015503839715
2159.4,35.99,0.720488164314497,0.983740543339678,0.367072746012853,4.46001797003081
2159.6,35.9933333333333,0.720460835537612,0.983671298963237,0.367045444994382,4.45988087428579
2159.8,35.9966666666667,0.720433612794288,0.983602153037286,0.367018198521024,4.45974375183001
2160,36,0.720406495099588,0.983533105689522,0.36699100658618,4.45960660332471
2160.2,36.0033333333333,0.720379481480822,0.983464157043338,0.366963869181312,4.45946942942461
2160.4,36.0066666666667,0.720352570977321,0.983395307217877,0.36693678629598,4.45933223077796
2160.6,36.01,0.72032576264021,0.9833265563281,0.366909757917874,4.45919500802661
2160.8,36.0133333333333,0.720299055532204,0.983257904484841,0.36688278403284,4.45905776180608
2161,36.0166666666667,0.720272448727413,0.983189351794868,0.366855864624915,4.45892049274568
2161.2,36.02,0.720245941311156,0.983120898360939,0.366828999676356,4.45878320146852
2161.4,36.0233333333333,0.720219532379787,0.983052544281857,0.366802189167669,4.45864588859165
2161.6,36.0266666666667,0.720193221040523,0.982984289652532,0.366775433077636,4.45850855472607
2161.8,36.03,0.720167006411286,0.982916134564028,0.366748731383348,4.45837120047685
2162,36.0333333333333,0.720140887620546,0.982848079103622,0.366722084060229,4.45823382644317
2162.2,36.0366666666667,0.720114863807174,0.982780123354858,0.366695491082065,4.4580964332184
2162.4,36.04,0.720088934120294,0.982712267397595,0.366668952421031,4.45795902139016
2162.6,36.0433333333333,0.720063097719145,0.982644511308064,0.36664246804772,4.45782159154042
2162.8,36.0466666666667,0.720037353772943,0.982576855158917,0.366616037931166,4.45768414424551
2163,36.05,0.720011701460751,0.982509299019276,0.366589662038872,4.45754668007623
2163.2,36.0533333333333,0.719986139971346,0.982441842954785,0.366563340336836,4.4574091995979
2163.4,36.0566666666667,0.719960668503095,0.982374487027659,0.366537072789575,4.45727170337041
2163.6,36.06,0.719935286263832,0.98230723129673,0.366510859360153,4.4571341919483
2163.8,36.0633333333333,0.719909992470734,0.9822400758175,0.366484700010202,4.45699666588085
2164,36.0666666666667,0.719884786350206,0.982173020642181,0.366458594699946,4.45685912571205
2164.2,36.07,0.71985966713776,0.982106065819748,0.366432543388231,4.45672157198078
2164.4,36.0733333333333,0.719834634077906,0.982039211395982,0.36640654603254,4.45658400522076
2164.6,36.0766666666667,0.719809686424035,0.981972457413516,0.366380602589026,4.45644642596069
2164.8,36.08,0.719784823438311,0.98190580391188,0.366354713012524,4.45630883472426
2165,36.0833333333333,0.719760044391561,0.981839250927545,0.366328877256586,4.45617123203022
2165.2,36.0866666666667,0.719735348563168,0.981772798493967,0.366303095273491,4.45603361839247
2165.4,36.09,0.719710735240969,0.981706446641628,0.366277367014277,4.45589599432005
2165.6,36.0933333333333,0.719686203721143,0.981640195398083,0.366251692428758,4.45575836031724
2165.8,36.0966666666667,0.719661753308118,0.981574044787999,0.366226071465546,4.45562071688363
2166,36.1,0.719637383314463,0.981507994833195,0.366200504072072,4.45548306451413
2166.2,36.1033333333333,0.719613093060793,0.981442045552687,0.366174990194611,4.45534540369903
2166.4,36.1066666666667,0.719588881875668,0.981376196962727,0.366149529778294,4.45520773492411
2166.6,36.11,0.719564749095496,0.98131044907684,0.366124122767138,4.4550700586706
2166.8,36.1133333333333,0.71954069406444,0.981244801905867,0.36609876910406,4.45493237541531
2167,36.1166666666667,0.719516716134322,0.981179255458005,0.366073468730898,4.45479468563065
2167.2,36.12,0.719492814664531,0.981113809738839,0.366048221588433,4.45465698978466
2167.4,36.1233333333333,0.719468989021928,0.981048464751388,0.366023027616405,4.45451928834111
2167.6,36.1266666666667,0.71944523858076,0.980983220496136,0.365997886753534,4.45438158175949
2167.8,36.13,0.719421562722566,0.980918076971074,0.365972798937537,4.45424387049512
2168,36.1333333333333,0.719397960836094,0.980853034171732,0.365947764105151,4.45410615499912
2168.2,36.1366666666667,0.719374432317206,0.98078809209122,0.365922782192144,4.45396843571856
2168.4,36.14,0.719350976568802,0.980723250720259,0.365897853133341,4.4538307130964
2168.6,36.1433333333333,0.719327593000724,0.980658510047217,0.365872976862634,4.45369298757162
2168.8,36.1466666666667,0.71930428102968,0.980593870058149,0.365848153313008,4.45355525957922
2169,36.15,0.71928104007916,0.980529330736824,0.365823382416549,4.45341752955026
2169.2,36.1533333333333,0.71925786957935,0.980464892064762,0.36579866410447,4.45327979791194
2169.4,36.1566666666667,0.719234768967056,0.980400554021269,0.365773998307121,4.45314206508763
2169.6,36.16,0.719211737685618,0.980336316583469,0.365749384954009,4.45300433149689
2169.8,36.1633333333333,0.71918877518484,0.980272179726332,0.365724823973815,4.45286659755554
2170,36.1666666666667,0.719165880920905,0.980208143422716,0.365700315294407,4.4527288636757
2170.2,36.17,0.718897342146601,0.980144207643388,0.36567585884286,4.45259113026581
2170.4,36.1733333333333,0.718217388699454,0.980078745866093,0.365650641422836,4.4524509572571
2170.6,36.1766666666667,0.717563665905013,0.980010757793019,0.365624163844689,4.45230683854577
2170.8,36.18,0.716988262860754,0.979940437229121,0.365596524246771,4.45215905750285
2171,36.1833333333333,0.71648818839576,0.979868105127607,0.365567884213844,4.45200808896618
2171.2,36.1866666666667,0.716053860070852,0.979794059246681,0.365538393570042,4.45185437394063
2171.4,36.19,0.71567603660128,0.979718557999202,0.365508182319219,4.45169829528231
2171.6,36.1933333333333,0.715346652033973,0.97964182323212,0.365477362054734,4.45154018174995
2171.8,36.1966666666667,0.715058777345708,0.979564045057666,0.365446028393207,4.45138031514491
2172,36.2,0.714806476429209,0.979485386352607,0.365414263239865,4.45121893696769
2172.2,36.2033333333333,0.714584666310982,0.979405986664785,0.365382136755279,4.45105625419856
2172.4,36.2066666666667,0.714388994980803,0.979325965566332,0.365349709043507,4.45089244425953
2172.6,36.21,0.714215736382629,0.979245425526175,0.365317031598231,4.45072765926505
2172.8,36.2133333333333,0.714061700419749,0.979164454369769,0.365284148541079,4.45056202966186
2173,36.2166666666667,0.713924155871952,0.979083127385157,0.365251097681897,4.45039566734552
2173.2,36.22,0.713800764382988,0.979001509126116,0.36521791142652,4.45022866832867
2173.4,36.2233333333333,0.713689523933217,0.978919654955886,0.365184617553954,4.45006111502543
2173.6,36.2266666666667,0.713588720437589,0.978837612368787,0.365151239881719,4.44989307820707
2173.8,36.23,0.71349688630319,0.978755422121628,0.365117798835452,4.44972461867628
2174,36.2333333333333,0.713412764947274,0.978673119202279,0.36508431193652,4.44955578870039
2174.2,36.2366666666667,0.71333528041972,0.978590733658808,0.365050794219448,4.44938663323836
2174.4,36.24,0.713263511396478,0.978508291309269,0.36501725858925,4.44921719099105
2174.6,36.2433333333333,0.713196668915738,0.978425814349294,0.36498371612732,4.44904749530033
2174.8,36.2466666666667,0.713134077318698,0.978343321872198,0.364950176353276,4.44887757491872
2175,36.25,0.713075157934035,0.97826083031421,0.364916647449107,4.44870745466816
2175.2,36.2533333333333,0.713019415111389,0.978178353835584,0.364883136451046,4.448537156004
2175.4,36.2566666666667,0.71296642426589,0.978095904646836,0.364849649413811,4.44836669749773
2175.6,36.26,0.712915821644295,0.978013493288008,0.364816191551205,4.44819609525017
2175.8,36.2633333333333,0.712867295564963,0.977931128867719,0.364782767356463,4.44802536324523
2176,36.2666666666667,0.712820578919492,0.977848819267796,0.364749380705279,4.44785451365267
2176.2,36.27,0.712775442754385,0.977766571318442,0.364716034943994,4.44768355708729
2176.4,36.2733333333333,0.71273169077723,0.977684390948189,0.364682732965095,4.4475125028308
2176.6,36.2766666666667,0.712689154654269,0.97760228331226,0.364649477271839,4.44734135902172
2176.8,36.28,0.712647689985385,0.977520252902457,0.364616270033581,4.44717013281799
2177,36.2833333333333,0.712607172858944,0.977438303641234,0.36458311313314,4.44699883053615
2177.2,36.2866666666667,0.712567496902965,0.977356438962232,0.364550008207342,4.44682745777045
2177.4,36.29,0.712528570761146,0.977274661879227,0.364516956681745,4.44665601949488
2177.6,36.2933333333333,0.712490315932524,0.977192975045168,0.364483959800354,4.44648452015048
2177.8,36.2966666666667,0.712452664922389,0.97711138080271,0.364451018651076,4.44631296372014
2178,36.3,0.712415559659624,0.977029881227504,0.364418134187511,4.44614135379254
